reward,encoder_loss,critic_loss,actor_loss
-0.1256054988970045,0.13765868544578552,0.2427130490541458,
-0.12289374530048555,0.14223486185073853,0.24623340368270874,0.15793024003505707
-0.12307503440462136,0.14819416403770447,0.2968273162841797,
-0.7488651730585383,0.14020907878875732,0.22315585613250732,0.3273388743400574
-0.11267499114367349,0.14836779236793518,0.26021718978881836,
-0.11826263253227029,0.14740218222141266,0.23134934902191162,0.19758106768131256
-0.10458199486588235,0.14689010381698608,0.2856494188308716,
-0.10546810668820933,0.1502082347869873,0.2662951946258545,0.21357756853103638
-0.1062956489132415,0.15073725581169128,0.2650644779205322,
-0.1071981950957592,0.15324319899082184,0.22349300980567932,0.26987093687057495
-0.09804774672981748,0.15420308709144592,0.22639739513397217,
-0.09926328695770412,0.1589411497116089,0.23296722769737244,0.21417003870010376
-0.09986597838459814,0.15451392531394958,0.32284659147262573,
-0.09873928075934107,0.16029933094978333,0.2491225004196167,0.24915394186973572
-0.09757642685750946,0.16002216935157776,0.20723554491996765,
-0.09655360252925893,0.15684233605861664,0.2599800229072571,0.23890608549118042
-0.09577943220249432,0.16259777545928955,0.2928054630756378,
-0.0952668672317889,0.16360823810100555,0.2413831651210785,0.20744872093200684
-0.09490617320282821,0.15822753310203552,0.3089894950389862,
-0.09465065789249516,0.15082180500030518,0.2585936486721039,0.2512182295322418
-0.10773373890909493,0.15391944348812103,0.22253909707069397,
-0.7253703246850342,0.1491919904947281,0.3154903054237366,0.255610853433609
-0.08981389009787108,0.1458221822977066,0.2702883183956146,
-0.09841735388850936,0.13979089260101318,0.25543874502182007,0.22468090057373047
-0.10027204656862476,0.1475393921136856,0.199845552444458,
-0.10112596596826832,0.1425260603427887,0.19117076694965363,0.2326805740594864
-0.10206095048298956,0.1366208791732788,0.23882697522640228,
-0.08426455170557151,0.1282392144203186,0.28860098123550415,0.26592254638671875
-0.08437967248946507,0.1320052444934845,0.2800064980983734,
-0.08446089977292204,0.1221722811460495,0.25546011328697205,0.24179837107658386
-0.08413007801016997,0.12441055476665497,0.24097274243831635,
-0.08398720493165701,0.12033157050609589,0.2336263209581375,0.2121303379535675
-0.08402921513604669,0.11841088533401489,0.26721808314323425,
-0.0983450219131749,0.125290647149086,0.2934109568595886,0.25843000411987305
-0.097753980716895,0.119857057929039,0.2683561444282532,
-0.09678739979023337,0.12066769599914551,0.2522064745426178,0.23719343543052673
-0.09593687788690554,0.11729435622692108,0.23373299837112427,
-0.11006558734259231,0.11926061660051346,0.26660335063934326,0.22956012189388275
-0.11077018914553746,0.12144103646278381,0.2665654718875885,
-0.11133123029204153,0.1201871931552887,0.23661664128303528,0.25597792863845825
-0.11591032194572776,0.11899642646312714,0.22588804364204407,
-0.11807474540693602,0.12457089126110077,0.21881774067878723,0.24230524897575378
-0.1300208951132869,0.12062999606132507,0.2586401700973511,
-0.13205453092863456,0.1230257898569107,0.22101670503616333,0.22382433712482452
-0.11131237640981363,0.1230659931898117,0.297110378742218,
-0.11209510459425248,0.12849654257297516,0.25727152824401855,0.25388824939727783
-0.1132396741300095,0.13352033495903015,0.2643722593784332,
-0.11438727579904798,0.12582862377166748,0.22085009515285492,0.23347461223602295
